ID,Title,AddressLine1,Town,StateOrProvince,Postcode,CountryID,Latitude,Longitude,DistanceUnit,RelatedURL,AccessComments,ContactTelephone1,ContactEmail,AddressLine2,ContactTelephone2
170975,Hostal del Camp,Hostal del Camp,Sallent,Catalonia,08270,210,41.78956237625951,1.8980154489356664,0,http://www.cargacoches.com,app ChargeandParking,961679024,,,914047905
170974,el Bruc,el Bruc,el Bruc,Catalonia,,210,41.59460729841345,1.7675797034154357,0,http://www.cargacoches.com,app ChargeandParking,961679024,,,914047905
170973,Calle las Barracas,Calle las Barracas,Benicasim/Benicàssim,Valencian Community,12560,210,40.04064557889211,0.05259178617825455,0,http://www.cargacoches.com,app ChargeandParking. access code app inside,961679024,,,914047905
170972,Polígono industrial La Vega,Polígono industrial La Vega,Campoo de Enmedio,Cantabria,39213,210,42.98706417205349,-4.134726731573551,0,http://www.cargacoches.com,app ChargeandParking,961679024,,,914047905
170971,Carrer Paborde,Carrer Paborde,Alp,Catalonia,,210,42.34583429441676,1.957161179767695,0,http://www.cargacoches.com,app ChargeandParking,961679024,,,914047905
170969,Avinguda de la Cerdanya,Avinguda de la Cerdanya,Alp,Catalonia,,210,42.33733808367802,1.936481272379524,0,http://www.cargacoches.com,app ChargeandParking,961679024,,,914047905
170968,Carrer de la Mancomunitat,Carrer de la Mancomunitat,Alp,Catalonia,17537,210,42.3731552977934,1.884602739048887,0,http://www.cargacoches.com,app ChargeandParking,961679024,,,914047905
170958,Campanille - iberdrola,Campanille - Barcelona,Barberà del Vallès,Catalonia,08210,210,41.50816495950545,2.1356087274521087,0,,,,,,
170956,Mercadona Cuatrocientas Viviendas,"Av. Antonio Ramos Carratalá, 175",Alicante,Alicante,03015 ,210,38.36978271258789,-0.4763780640641926,0,http://www.mercadona.es/,,+34965555899,,,
170788,Endesa X,,Jaén,Andalucia,,210,37.77888081779503,-3.756653235949898,0,http://www.endesax.com,,,,,
170787,Valdepeñas - Wenea,,Valdepeñas,Ciudad Real,,210,38.789637839260706,-3.393802347141218,0,http://www.wenea.com,,,,,
170633,Carretera de Torrenostra,Carretera de Torrenostra,Torreblanca,Valencian Community,12596,210,40.195518,0.224182,0,,,,,,
170603,Carrer Finlandia - Mataró,"Finlandia, 2",Mataró,Catalunya,08304,210,41.54948473921024,2.431892290756764,0,https://www.etecnic.es/,,010,,,
170602,Muralla de la Presó,"Muralla de la Presó, 14",Mataró,Catalonia,08301,210,41.541459405523426,2.4430186506154996,0,https://www.etecnic.es/,,010,,,
170581,EndesaX Petromiralles,,Vilafranca del Penedès,Barcelona,,210,41.33892604040821,1.6880981567785511,0,http://www.endesax.com,,,,,
170310,E.S. Palacios de Goda - Repsol,Autovia del Noroeste 135,Palacios de Goda,Avila, 05215,210,41.13275518320367,-4.77727127248761,0,,,,,,
170309,Meson Ezequiel,carretera de Asturias 7,Villamanin,Leon,24680,210,42.93862,-5.659568,0,,,,,,
170286,PDR jutjats granollers,Carrer de Josep Umbert,Granollers,Catalonia,08402,210,41.603478715204204,2.293624047318076,0,,app evcharge,,,,
170285,EDRR Camp de les Moreres,Carrer Camp de les Moreres,Granollers,Catalonia,08400,210,41.60016402471078,2.280605766480562,0,,app evcharge,,,,
170284,PDR Ajuntament de Canovelles,Ajuntament de Canovelles,Canovelles,Catalonia,08420,210,41.621586647773,2.27705704455866,0,,usar app evcharge,,,,
170228,Aj.Cardedeu (poligono),Avinguda del Vallès,Cardedeu,Catalonia,08440,210,41.625646443839116,2.362566120349811,0,,app evcharge,,,,
170224,H. el Carme,,Vilagrassa,Catalonia,25330,210,41.64756176101952,1.1033011369274845,0,http://www.cargacoches.com,,961679024,,,914047405
170223,Carrer Barreiros,Carrer Barreiros,Llers,Catalonia,17600,210,42.29987998902297,2.937432729565103,0,http://www.cargacoches.com,,961679024,,,914047405
170222,Cal Bernat,Cal Bernat,Prats de Lluçanès,Catalonia,,210,42.009190020866384,2.027777645811966,0,http://WWW.CARGACOCHES.COM,,961679024,,,914047405
170218,Obispo Zarranz y Pueyo 60,Mesón El Bosque,Béjar,Castile and León,37700,210,40.38820051870738,-5.751957962550591,0,,,,,,
170177,Mataró-DBT EdRR,"Carretera N-2,88 Mataró, Barcelona Spain",Mataró,Barcelona,,210,41.52414212028498,2.4267976948549403,0,https://etecnic.es/,,977276952,,,010
170141,Finca Solmark,Camino de Las Minas,Carratraca,,29551,210,36.839959,-4.821313,0,,,+34 637 481 860,,,
170139,Lugo Supercharger,Rua Veiga Grande S/N,Lugo,,27003,210,43.03653,-7.568994,0,,,,,,
170125,Galp Villagordo (dir.Valencia),GALP,Villargordo del Cabriel,Valencian Community,,210,39.525995780577034,-1.4369486339282957,0,https://easycharger.es,,,,,
170117,Carrer del President Companys,Carrer del President Companys,Vandellòs i l'Hospitalet de l'Infant,Catalonia,43892,210,40.99990817236997,0.916837240000973,0,,app evcharge,,,,
170086,Campo de las Naciones [Ionity],,Madrid,Community of Madrid,28043,210,40.4586597063425,-3.616439551963026,0,https://ionity.eu,,,,,
170058,Galp,Galp,Sarracín,Castile and León,09620,210,42.24597109279489,-3.7031419592266275,0,https://easycharger.es,,979 300 500,,,
170042,Plaza de Aragón con Calle via taurina,,Barbastro,"Spain, Huesca",,210,41.3854895465949,2.1554940823924653,0,,,,,,
170040,Sabadell (Endesa x),Carrer de Ramon Llull,Sabadell,Catalonia,08203,210,41.532282123089146,2.1064352554478774,0,,app juicepass,,,,
169918,Easycharger Lleida,Carrer de la Variant,,Catalunya,25123,210,41.663988107444396,0.6049233010688795,0,,app easycharger,,,,
169915,Santi enrique sabadell,Carrer d'Apelles Mestres,Sabadell,Catalonia,08203,210,41.52640631461634,2.101644227590782,0,,app nissancharge,,,,
169914, Alcover - LAFON EdRR 1 PIRVEC-66,Camí de la Font Fresca,,Catalunya,43460,210,41.26136557566767,1.1650520923401473,0,,use app evcharge,,,,
169913, EdRR Santa Coloma de Queralt PIRVEC-61,Carrer de Sant Vicenç,,Catalunya,43420,210,41.53144305823426,1.3819002916391128,0,,usar app evcharge,,,,
169893,Bricomart Zaragoza,"Calle Alejandro Volta, 1",Zaragoza,Zaragoza,50014,210,41.66835026702816,-0.8605531360462919,0,http://www.bricomart.es,"Entrada por la calle Juan de la Cierva, 15, o por la calle Alejandro Volta, 1.",876 00 50 31,,"Calle Juan de la Cierva, 15",
169830,CARGACOCHES - Vallfogona de Ripollés,"Carrer camí del cementiri, 2",Vallfogona de Ripollès,Catalonia,17860,210,42.19724597375517,2.305741667022403,0,http://www.chargeandparking.com,ChargeandParking app,961679024,,,914047905
169824,Plaça del Camp,Plaça del Camp,Solsona,Catalonia,25280,210,41.993607325254885,1.515323447272408,0,,usar app evcharge,,,,
169823,Plaça de Sant Roc,Plaça de Sant Roc,Solsona,Catalonia,25280,210,41.99604891499942,1.5171969192214192,0,,usar app evcharge,,,,
169822,EdRR Pinyana - Vielha (N230) PIRVEC-35,Carrer de Gandhi,,Catalunya,25008,210,41.63000201832949,0.6213173089988686,0,,,,,,
169820,Avinguda de la Font de Valldans,Avinguda de la Font de Valldans,Ponts,Catalonia,,210,41.91539165741804,1.1853273594565508,0,,,,,,
169588,EdP Hotel Villa de Ferias,4 Avenida del V Centenario de Isabel la Católica,Medina del Campo,Castile and León,47400,210,41.301531762318746,-4.908739972797889,0,http://www.edpmoveon.com,,,,,
169375,Easycharger Arevalo,Easycharger Arevalo,Arevalo,Avila,05200,210,41.05265727426385,-4.699823155145623,0,,,,,,
169360,GIV-5273,GIV-5273,la Vall d'en Bas,Catalonia,,210,42.121535,2.423641,0,,,,,,
169282,plaza Antonia Guerror,,Estepona,,,210,36.4276552740082,-5.1450005777548995,0,,,,,,
169028,Casa Club Calanova Golf,Casa Club Calanova Golf,Mijas,Andalusia,29650,210,36.51325497949142,-4.712439123883769,0,,,,,,
168948,Centro Porsche Madrid Norte,"Avda. De Burgos, 87",Madrid,Madrid,28050,210,40.4902436127941,-3.6733219711926495,0,http://www.porsche.es,,+34 91 203 54 10,,,
168884,Restaurante Jardinito II,"N-IV, 1",Montoro,Córdoba,14600,210,38.010634147407984,-4.376479225341086,0,,,,,,
168853,Ballenoil Paiporta,Acequia de Favara 5,Paiporta,Valencia,,210,39.435163811946126,-0.40623819178961185,0,,,,,,
168839,E.S. GasExpress,Calle Médico Federico Martínez Perez 1,Elda,,,210,38.46497665319313,-0.785605932491535,0,,,,,,
168838,E.S. Los Ibones, Paseo Lagos de Alba 2,Zaragoza ,Zaragoza ,50011,210,41.660839263048445,-0.9272743489009372,0,,,,,Autovía Logroño,
168825,Restaurante El Cañuelo - Monturque,Carretera N-331 km 60,Monturque,Córdoba,14930,210,37.476296975995965,-4.588960754829259,0,,,,,,
168824,Cepsa Jaima Park,A-4,Guarromán,Jaén,23210,210,38.17819994781257,-3.6986201002445114,0,,,,,,
168823,Hotel Santa Cruz,Autovía del Sur,Santa Cruz de Mudela,Ciudad Real,13730,210,38.63627435283263,-3.472506455926805,0,,,,,,
168822,E.S. Galapagar,"Calle de Badalona, 1",Galapagar,Madrid,28292,210,40.62538571376183,-4.028027402370071,0,,,,,,
168819,E.S La Gran Familia,"Autovía Ruta de la Plata, Km 657",Villafranca de los Barros,Badajoz,06220 ,210,38.62021143709359,-6.367388643053232,0,,,,,,
168818,QualityFuel,"Calle Electricista, 1 ",Villafranca de los Barros,Badajoz,06220 ,210,38.557109484777754,-6.359527454340878,0,,,,,,
168708,Plaza de la Feria,Plaça Fira,Borriana,Castelló,12530,210,39.89235612221037,-0.08211924202282717,0,,Access via ElectroMaps,,,,
168388,Centro Comercial Torre Sevilla,Calle Gonzalo Jiménez de Quesada 2,Sevilla,,41092,210,37.391426,-6.010484,0,,,+34 662 41 80 60,,,
168383,Gran Talaso Hotel Sanxenxo,Paseo Praia de Silgar 3-9,Sanxenxo,,36960,210,42.399536,-8.816644,0,,,+34 986 69 11 11,,,
168379,Hotel Vincci Selección Rumaykiyya,Urbanización,18196 Sierra,Sierra,18196,210,37.094357,-3.392802,0,,,+34 958 482 508,,,
168228,Ayuntamiento Reocin,"Barrio Puente San Miguel, 95",Puente San Miguel,Cantabria,39530,210,43.35982471121321,-4.086576552670181,0,,,,,,
168228,Ayuntamiento Reocin,"Barrio Puente San Miguel, 95",Puente San Miguel,Cantabria,39530,210,43.35982471121321,-4.086576552670181,0,,,,,,
168228,Ayuntamiento Reocin,"Barrio Puente San Miguel, 95",Puente San Miguel,Cantabria,39530,210,43.35982471121321,-4.086576552670181,0,,,,,,
168126,Carrer de l'Aliança,Carrer de l'Aliança,Lliçà d'Amunt,Barcelona,08186,210,41.61075794334056,2.240075349591052,0,https://www.e-mobilitat.cat,"Com puc activar un punt de càrrega? El punt només es pot activar amb el codi QR: Al punt de càrrega hi han dos codis QR (un per cada connector). Amb el teu telèfon intel·ligent o smartphone i un programa lector de codis QR com ara Lector QR, escaneja el codi i t’apareixerà una pantalla; introdueix-hi les teves dades (DNI i el pin assignat en registrar-te) i podràs començar a carregar el vehicle. Com puc aturar la càrrega del meu vehicle? Escaneja el codi i t’apareixerà una pantalla; introdueix-hi les teves dades (DNI i el pin assignat en registrar-te) i la càrrega s’aturarà i s’obrirà la tapa perquè puguis extreure l’endoll. Cal registrar-se a la web: https://www.e-mobilitat.cat No funciona amb targetes RFID",900 250 260,,,
168072,Casa,Calle Marsella,Madrid,Madrid,28022,210,40.470303601987865,-3.697020104053877,0,,,,,,
168068,"Calle de Severo Ochoa, 8",,Las Rozas de Madrid,Community of Madrid,28232,210,40.52174992849311,-3.896507049848651,0,,,,,,
168034,Parking Ciutat de la Justícia de Barcelona i l'Hospitalet,"Avinguda del Carrilet, 3",l'Hospitalet de Llobregat,Barcelona,082028,210,41.365390778041075,2.1325966642230014,0,http://www.ciutatdelajusticia.com/,,934 217 365,ciutatdelajusticia@vestapark.com,,
168022,Calle del Rabel,Calle del Rabel,Renedo de Esgueva,Valladolid,47170,210,41.643270246079254,-4.653377586261854,0,,,,,,
168006,circuit del Llac,circuit del Llac,,Islas Baleares,07408,210,39.8065664,3.1096831999999996,0,,,,,,
167703,ahorramas espartal,"Av. Gustavo Adolfo Bécquer, 19",Alcalá de Henares,Madrid,28806,210,40.51096047453092,-3.367009332042926,0,http://www.ahorramas.es,Pedir tarjeta de EDP en las cajas,,,,
167631,Iberdrola Av.Gerardo Diego 2,Av.Gerardo Diego 2,Segovia,Segovia,40006,210,40.93530044572884,-4.101589633961112,0,,,,,,
167623,12 Bitoriabidea,12 Bitoriabidea,Vitoria-Gasteiz,Basque Country,01010,210,42.86248195397576,-2.705832547459295,0,,,,,,
167622,Calanda - Hotel Balfagon,Avenida Autonomia Aragonesa 58,Calanda,Teruel,44570,210,40.94307512656917,-0.23257709049926234,0,,,,,,
167616,25 Fernando Erregea kalea,25 Fernando Erregea kalea,Irun,Basque Country,20301,210,43.33832610335219,-1.807901824125679,0,,,,,,
167564,PDR Mercadona,Ronda de Tolosa,Barcelona,Barcelona,08211,210,41.6041490855917,2.0870026638185664,0,,,,,,
167497,Avenida País Valencia 9,Av. Pais Valencia 9,la Vila Joiosa,Valencian Community,03570,210,38.50623386765932,-0.23159723443893654,0,,,,,,
165660,Área de Servicio Valcarce,Área de Servicio Valcarce,Vega de Valcarce,Villafranca,24524,210,42.658955268055934,-6.914249023715456,0,https://www.iberdrola.es/movilidad-electrica/recarga-fuera-de-casa,Iberdrola charging point,,,La Portela de Valcarce,
165483,Aldi San Gabriel,calle Concentaina,Alacant,Valencian Community,03007,210,38.33068587135915,-0.5127213637067598,0,,,,,,
165482,Hotel Campanile,calle nadadora Carmen Soto,Alicante,Alicante,03006,210,38.33698526918002,-0.5019803056488854,0,,Dentro del Hotel Campanile,,,San Fernando - Princesa Mercedes,
165461,Atalaya Golf & Country Club,Atalaya Golf & Country Club,,,29688,210,36.482533,-5.016882,0,,,+34 952 88 28 12,,,
165456,Sercotel Coliseo Bilbao,Alameda de Urquijo,Bilbao,Bizkaia,48008,210,43.260241,-2.931061,0,,,+34 94 679 2931,,,
165454,One Ocean Club,Moll de la Barceloneta,1,Barcelona,8003,210,41.380261,2.186361,0,,,+34 934 84 23 15,,,
165453,Almaraz Supercharger,Restaurant Portugal Ii KM 200,Almaraz,,10350,210,39.791678,-5.695391,0,,,,,,
165449,H10 Punta Negra,C/ Punta Negra,Costa d'en Blanes,Islas Baleares,7181,210,39.527597,2.552744,0,,, +34 971 68 07 62,,,
165448,Parador el Saler,Avenida de los Pinares,151,El Saler,46012,210,39.320359,-0.302475,0,,,+34 961 611 186,,,
165445,Hotel Mirador,Plaza de Sant Pere,4,Lles de Cerdanya,25726,210,42.391831,1.687148,0,,,+34 973 515 075,,,
165443,Lobito de Mar,Av. Bulevar Príncipe Alfonso de Hohenlohe,178,Marbella,29602,210,36.507886,-4.916903,0,,,+34 951 554 554,,,
165441,Restaurante Baratze - Camping Urrobi,Ctra. Pamplona - Valcarlos,Km. 42,Aurizberri,31694,210,42.97314,-1.352134,0,,,+34 948 760 200,,,
165440,Hotel Vincci Valdecañas Golf,Hotel Vincci Valdecañas Golf,,,10392,210,39.837071,-5.379258,0,,, +34 927 61 07 30,,,
165437,El Corte Ingles Castellana,Calle de Raimundo Fernández Villaverde,79,Madrid,28003,210,40.446884,-3.69471,0,,,+34 914 18 88 00,,,
165432,Morada Da Moa,Carretera General Cee - Carnota,311,Coruna,15296,210,42.893194,-9.134705,0,,,+34 981 76 00 85,,,
165430,Hotel Silken Puerta Madrid,Calle de Juan Rizi,5,Madrid,28027,210,40.447802,-3.63562,0,,,+34  917 438 300,,,
165428,Caldes de Malavella Supercharger,KM 701 Carretera N-Ii,Caldes de Malavella,,,210,41.859029,2.767237,0,,,,,,
165427,Restaurante Cocinandos,Plaza de San Marcos,5,Leon,24001,210,42.601971,-5.58136,0,,,+34 987 071 378,,,
165426,El Corte Ingles Malaga,Calle Hilera,8,Malaga,29002,210,36.71865952,-4.43010807,0,,,+34 952 076 500,,,
165425,Hotel Intur Castellon,Carrer d'Herrero,20,Castellons de la Plana,12002,210,39.981619,-0.039607,0,,,+34 964 225 000,,,
165420,Hotel Santa Marta,Playa de Santa Cristina,Lloret de Mar,,17310,210,41.689476,2.818164,0,,,+34 972 364 904,,,
165418,Museu Moto Bassella,Crta. C-14,Bassella,,25289,210,42.00622,1.294002,0,,,+34 973 462 731,,,
165416,Hotel Palau Lo Mirador,Paseo de la Iglesia,Torroella de Montgri,,17257,210,42.043612,3.124712,0,,,+34 972 75 80 63,,,
165410,Parador de Soria,Parador de Soria,,,42005,210,41.762577,-2.457695,0,,, +34 975 24 08 00 0,,,
165409,Hotel Reimar Rooms and Residences,Passeig Torre Valentina,2,Sant Antoni de Calonge,17252,210,41.838194,3.09309,0,,,+34 972 652 211,,,
165408,Hotel O'semaforo Finisterre,Carretera del Faro,s/n,Finisterre,15155,210,42.88314,-9.271944,0,,,+34 981 11 02 10,,,
165405,Hotel H10 Vintage Salou,Calle Birmingham,Salou,,43840,210,41.077728,1.143188,0,,,+34 977 381 400,,,
165404,Hotel Palacio de Villapanés Sevilla,Calle Santiago 31,Sevilla,,41003,210,37.391629,-5.986467,0,,,+34 954502063,,,
165402,Hotel Benabola,Calle Benabola,3,Marbella,29660,210,36.485294,-4.954906,0,,,+34 952 815 000,,,
165401,La Posada del Buen Camino,Calle de la Cruz,Villanueva de Campean,,49708,210,41.354917,-5.76976,0,,, +34 620 23 53 22,,,
165400,Castilla Termal Monasterio de Valbuena,Calle Murallas,s/n,San Bernardo,47359,210,41.629562,-4.261603,0,,,+34 983 68 30 40,,,
165390,Beach Club Estrella del Mar,Beach Club Estrella del Mar,,,29604,210,36.493051,-4.786429,0,,,+34 951 05 39 90,,,
165379,Sendaviva Park,Carretera Virgen del Yugo,Arguedas,Navarra,31513,210,42.188448,-1.579636,0,,,+34 948088100,,,
165376,Hotel Maisonnave,Hotel Maisonnave,,,31001,210,42.817386,-1.645072,0,,,+34 948222600,,,
164373,Sofraga Palacio Restaurante,Calle Lopez Nuñez,1,Avila,5001,210,40.657685,-4.697594,0,,,+34 920 254 080,,,
164369,Centro Comercial l'Illa Diagonal,Av. Diagonal,559,Barcelona,8029,210,41.389153,2.133131,0,,,+34 934 194 366,,,
164367,Sant Cugat Supercharger,Hotel the Site Sant Cugat 15-17 Cami de Can Camps,San Cugat,Barcelona,,210,41.498096,2.072692,0,,,,,,
164363,Casa Da Feira - Turismo Rural,Lugar Da Portaxe,9,Lobios,32879,210,41.909257,-8.074,0,,,+34 988 448 138,,,
164361,Hotel Monumento Pazo de Orbán,Rua Do Miño,6,Lugo,27001,210,43.01018,-7.560248,0,,,+34 982 240 217,,,
164360,Majestic Hotel & Spa Barcelona GL,Passeig de Gracia,68,Barcelona,8007,210,41.393632,2.164516,0,,,+34 934 881 717,,,
164354,Senator Banús Spa Hotel,Crta Nacional 340,Km 168,Estepona,29680,210,36.466209,-5.024751,0,,,+34 902 533 532,,,
164353,Casa Rural Mas Roselló,Cami Mas Palli,7,Calonge,17251,210,41.84603,3.070962,0,,,+34 972 652 452,,,
164352,Hotel Spa la Casa del Rector,C/ Pedro Oviedo,8,Almagro,13270,210,38.888267,-3.717387,0,,,+34 926 261 259,,,
164349,Centro Comercial Albacenter,Calle Alcalde Conangla,s/n,Albacete,Albacete,210,38.990408,-1.846801,0,,,+34 967 246 700,,,
164348,Sercotel Luna de Granada,Plaza del Guitarrista Manuel Cano,Granada,,18004,210,37.176648,-3.612316,0,,,+34 958 28 29 13,,,
164345,Hotel Alga,Avenida Joan Pericot I Garcia,Calella de Palafrugell,Girona,17210,210,41.89169,3.184338,0,,, +34 972 617 080,,,
164341,Metropolitan Iradier,Carrer de les Escoles,105,Barcelona,8017,210,41.404989,2.126534,0,,,+34 932 54 17 17,,,
164340,Parador de Cardona,Castell de Cardona,s/n,Cardona,8261,210,41.914318,1.68565,0,,,+34 938 691 275,,,
164339,Casa Rural Rustic Vilella,Cal Pere Vilella,s/n,Gisclareny,8695,210,42.249684,1.820553,0,,,+34 637 536 350,,,
164338,The Westin Valencia,Carrer d'Amadeu de Savoia,Valencia,,46010,210,39.472816,-0.360725,0,,,+34 963 62 59 00,,,
164335,Las Colinas Golf & Country Club,Av. de Las Colinas,2,San Miguel de Salinas,3189,210,37.930176,-0.805553,0,,,+34 965 32 40 04,,,
164327,Admiral Casino & Lodge,Carretera Cadiz-Malaga,Km 124,San Roque,11360,210,36.230654,-5.357473,0,,,+34 956 926 513,,,
164326,Manzanares Supercharger,Restaurante el Cruce KM 173 Autovia de Andalucía Manzanares,Manzanares,,13200,210,39.006311,-3.383035,0,,,,,,
164321,Comunidad General Parque Comercial Talavera,Carretera N-V,km 114,Talavera de la Reina,45600,210,39.96643,-4.796442,0,,,+34 616414685,,,
164305,Centro Comercial la Maquinista,Paseo Potosi,2 - Planta -1,Barcelona,8030,210,41.439933,2.198663,0,,,+34 933 608 971,,,
164303,Centro Comercial Urbil,Poligono Asteasuain,7,Usurbil,20170,210,43.275393,-2.021506,0,,,+34 943 364 187,,,
164299,Senator Barcelona Spa Hotel,Carrer del Cardenal Reig,11,Barcelona,8028,210,41.37769,2.1136,0,,,+34 932 60 99 00 ,,,
164298,Hotel Tuca - RV Hotel Turistics,Carretera de Baqueira,25,Vielha,25539,210,42.697085,0.805363,0,,,+34 973 64 07 00,,,
164297,Guarromán Supercharger,Restaurante Andamur SN Polígono Industrial de Guadiel Guarromàn,Guarromàn,,,210,38.143036,-3.722849,0,,,,,,
164296,Costa del Sol Luxury Boutique Torremolinos,Paseo del Colorado,Torremolinos,,29620,210,36.632292,-4.492533,0,,,+34 951 49 50 50,,,
164293,Hotel Barcelo Cabo de Gata,Calle de los Juegos de Casablanca,s/n,Retamar,4131,210,36.838467,-2.323943,0,,,+34 950 184 250,,,
164292,Bodega los Aljibes,Camino de Chinchilla A Pinilla,Chinchilla de Monte-Aragón,,2520,210,38.779279,-1.589638,0,,,+34 967 260 015,,,
164291,Coral Beach Resort,Urb. Coral Beach,Marbella,,29602,210,36.498158,-4.94103,0,,,+34 952 77 50 00,,,
164289,Centro Comercial Glories (PKG-1),Carrer del Perú,22,Barcelona,8018,210,41.404389,2.190296,0,,,+34 934 860 230,,,
